2023-01-02 23:27:46,143 - /home/yrh/桌面/FastApi/test1/1.py[line:62] - ERROR: 重复提交:895581
2023-01-02 23:35:16,688 - /home/yrh/桌面/FastApi/test1/1.py[line:44] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.07', '玩家价格前五': ['10.36', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:42:33,426 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.44', '16.5', '16.6', '16.77']}}
2023-01-03 14:45:20,012 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:45:26,377 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:45:27,092 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.44', '16.5', '16.6', '16.75']}}
2023-01-03 14:45:37,285 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:45:37,845 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:45:38,283 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.44', '16.5', '16.6', '16.75']}}
2023-01-03 14:45:41,971 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:45:42,455 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:45:43,275 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.44', '16.5', '16.6', '16.75']}}
2023-01-03 14:45:43,276 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:45:43,711 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:45:44,052 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.44', '16.5', '16.6', '16.75']}}
2023-01-03 14:47:33,295 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:47:33,923 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:47:34,315 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:47:35,031 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:47:35,416 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:47:35,852 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:47:51,518 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:47:52,414 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:47:52,723 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:47:52,806 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:47:53,034 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:47:53,235 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:48:01,966 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:48:02,380 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:48:02,785 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:48:02,966 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:48:03,275 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:48:03,500 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:48:42,134 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:48:42,451 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:48:43,036 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:48:51,955 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:48:52,620 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:48:52,831 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:48:53,852 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:48:54,086 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:48:54,339 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:49:00,177 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:49:00,509 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:49:00,839 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:52:42,051 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:52:42,435 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:52:42,869 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:54:04,052 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:54:04,383 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:54:04,895 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:54:11,757 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:54:12,168 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:54:12,574 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.44', '16.5', '16.6', '16.75', '16.77']}}
2023-01-03 14:54:18,622 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:54:19,004 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:54:19,439 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:54:27,628 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:54:28,220 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:54:28,732 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:54:31,626 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:54:32,033 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53', '53.38', '53.48', '53.59']}}
2023-01-03 14:54:32,336 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:56:02,330 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:56:02,876 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53.38', '53.48', '53.59', '53.89']}}
2023-01-03 14:56:03,271 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:56:08,709 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:56:08,986 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53.38', '53.48', '53.59', '53.89']}}
2023-01-03 14:56:09,526 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:56:13,311 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:56:13,724 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53', '53.38', '53.48', '53.59', '53.89']}}
2023-01-03 14:56:14,109 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.97', '玩家价格前五': ['16.4', '16.5', '16.5', '16.6', '16.75']}}
2023-01-03 14:56:18,844 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
